Jahr von Rechnungsdatum,Monat von Rechnungsdatum,Tag von Rechnungsdatum,Artikelnummer,Anzahl Bruttoauftragsartikel,Anzahl Nettoauftragsartikel,Zolltarifnummer
2021,März,3,1570-203264,1.00,1.00,
2021,März,3,1570-91103398,1.00,1.00,
2021,März,3,1570-91103399,1.00,1.00,
2021,März,3,1570-91115004,1.00,1.00,
2021,März,3,1570-PF01,-1.00,-1.00,
2021,März,3,1580-1407,2.00,2.00,
2021,März,3,1580-7381,1.00,1.00,
2021,März,3,1580-7393,1.00,1.00,
2021,März,3,1580-7667,1.00,1.00,
2021,März,3,1580-104934,0.00,-1.00,
2021,März,3,1610-1941,1.00,1.00,
2021,März,3,1610-46743,1.00,1.00,
2021,März,3,1610-57080,0.00,-1.00,
2021,März,3,1610-57363,1.00,1.00,
2021,März,3,1610-100977,1.00,1.00,
2021,März,3,1610-126407,1.00,1.00,
2021,März,3,1610-126998,1.00,1.00,
2021,März,3,1610-128363,1.00,1.00,
2021,März,3,1610-136527,1.00,1.00,
2021,März,3,1610-136882,1.00,1.00,
2021,März,3,1610-143133,1.00,1.00,
2021,März,3,1610-156460,1.00,1.00,
2021,März,3,1610-156751,2.00,2.00,
2021,März,3,1610-173029,1.00,1.00,
2021,März,3,1620-0556,2.00,2.00,
2021,März,3,1620-1107,1.00,1.00,
2021,März,3,1620-6187,1.00,1.00,
2021,März,3,1620-6188,1.00,1.00,
2021,März,3,1620-13122,1.00,1.00,
2021,März,3,1620-15845,1.00,1.00,
2021,März,3,1620-104207,1.00,1.00,
2021,März,3,1620-152442,1.00,1.00,
2021,März,3,1630-1821,1.00,1.00,
2021,März,3,1630-101527,1.00,1.00,
2021,März,3,1640-1124,2.00,2.00,
2021,März,3,1640-17849,1.00,1.00,
2021,März,3,1640-104162,0.00,-1.00,
2021,März,3,1640-121232,1.00,1.00,
2021,März,3,1710-144832,1.00,1.00,
2021,März,3,1720-108224,1.00,1.00,
2021,März,3,1720-111280,1.00,1.00,
2021,März,3,1720-151989,1.00,1.00,
2021,März,3,1740-1256,1.00,1.00,
2021,März,3,1740-111899,1.00,1.00,
2021,März,3,1810-15079,0.00,-1.00,
2021,März,3,1810-15171,1.00,1.00,
2021,März,3,1810-21149,1.00,1.00,
2021,März,3,1820-3373,1.00,1.00,
2021,März,3,1820-7427,1.00,1.00,
2021,März,3,1910-18580,12.00,12.00,
2021,März,3,1910-105169,1.00,1.00,
2021,März,3,1911-118265,1.00,1.00,
2021,März,3,1920-0435,1.00,1.00,
2021,März,3,1920-2325,1.00,1.00,
2021,März,3,1920-100289,1.00,1.00,
2021,März,3,2010-0176,1.00,1.00,
2021,März,3,2010-0675,1.00,1.00,
2021,März,3,2010-0720,0.00,-1.00,
2021,März,3,2010-7401,1.00,1.00,
2021,März,3,2010-8109,1.00,1.00,
2021,März,3,2010-8193,1.00,1.00,
2021,März,3,2010-9919,1.00,1.00,
2021,März,3,2010-102914,1.00,1.00,
2021,März,3,2010-103132,1.00,1.00,
2021,März,3,2010-108689,1.00,1.00,
2021,März,3,2010-112960,1.00,1.00,
2021,März,3,2020-0143,1.00,1.00,
2021,März,3,2020-1326,1.00,1.00,
2021,März,3,2020-1394,1.00,1.00,
2021,März,3,2020-1945,1.00,1.00,
2021,März,3,2020-3826,0.00,-1.00,
2021,März,3,2020-4910,1.00,1.00,
2021,März,3,2020-5039,1.00,1.00,
2021,März,3,2020-5200,1.00,1.00,
2021,März,3,2020-5309,1.00,1.00,
2021,März,3,2020-5515,1.00,1.00,
2021,März,3,2020-5542,1.00,1.00,
2021,März,3,2020-5607,1.00,1.00,
2021,März,3,2020-5728,1.00,1.00,
2021,März,3,2020-5898,1.00,1.00,
2021,März,3,2020-6008,1.00,1.00,
2021,März,3,2020-101761,1.00,1.00,
2021,März,3,2020-105032,1.00,1.00,
2021,März,3,2020-105390,1.00,1.00,
2021,März,3,2030-0062,1.00,1.00,
2021,März,3,2030-1395,1.00,1.00,
2021,März,3,2030-2732,1.00,1.00,
2021,März,3,2030-3526,1.00,1.00,
2021,März,3,2030-3656,1.00,1.00,
2021,März,3,2030-4551,1.00,1.00,
2021,März,3,2030-105550,1.00,1.00,
2021,März,3,2040-1329,1.00,1.00,
2021,März,3,2040-2013,2.00,2.00,
2021,März,3,2040-2805,1.00,1.00,
2021,März,3,2040-3264,1.00,1.00,
2021,März,3,2040-4025,1.00,1.00,
2021,März,3,2040-4155,1.00,1.00,
2021,März,3,2040-4807,1.00,1.00,
2021,März,3,2040-102581,1.00,1.00,
2021,März,3,2040-103063,1.00,1.00,
2021,März,3,2110-2051,4.00,4.00,
2021,März,3,2110-102357,4.00,4.00,
2021,März,3,2120-3734,4.00,4.00,
2021,März,3,2130-6721,3.00,3.00,
2021,März,3,2140-100206,1.00,1.00,
2021,März,3,2240-100556,1.00,1.00,
2021,März,3,2240-102709,1.00,1.00,
2021,März,3,2260-0827,1.00,1.00,
2021,März,3,2260-PF01,1.00,1.00,
2021,März,3,2270-4274,1.00,1.00,
2021,März,3,2270-7308,2.00,2.00,
2021,März,3,2270-9723,1.00,1.00,
2021,März,3,2270-9762,1.00,1.00,
2021,März,3,2270-12273,1.00,1.00,
2021,März,3,2270-13700,1.00,1.00,
2021,März,3,2270-101162,2.00,2.00,
2021,März,3,2270-111947,1.00,1.00,
2021,März,3,2270-112248,1.00,1.00,
2021,März,3,2270-126055,1.00,1.00,
2021,März,3,2270-132037,1.00,1.00,
2021,März,3,2270-132748,1.00,1.00,
2021,März,3,2271-100604,1.00,1.00,
2021,März,3,2310-3343,0.00,-1.00,
2021,März,3,2310-4017,1.00,1.00,
2021,März,3,2311-2943,2.00,2.00,
2021,März,3,2311-8621,1.00,1.00,
2021,März,3,2313-3616,0.00,-1.00,
2021,März,3,2320-7963,1.00,1.00,
2021,März,3,2320-7969,1.00,1.00,
2021,März,3,2320-10618,0.00,-1.00,
2021,März,3,2320-10639,5.00,5.00,
2021,März,3,2320-10676,3.00,3.00,
2021,März,3,2320-11515,0.00,-1.00,
2021,März,3,2320-11548,0.00,-1.00,
2021,März,3,2320-12178,0.00,-1.00,
2021,März,3,2320-12397,1.00,1.00,
2021,März,3,2320-12509,1.00,1.00,
2021,März,3,2320-114619,0.00,-1.00,
2021,März,3,2320-114621,0.00,-1.00,
2021,März,3,2330-5745,0.00,-1.00,
2021,März,3,2330-13572,1.00,1.00,
2021,März,3,2330-13664,1.00,1.00,
2021,März,3,2340-0521,1.00,1.00,
2021,März,3,2340-1242,0.00,-1.00,
2021,März,3,2340-1357,1.00,1.00,
2021,März,3,2340-1735,1.00,1.00,
2021,März,3,2340-11025,0.00,-2.00,
2021,März,3,2340-100143,0.00,-2.00,
2021,März,3,2340-100627,0.00,-1.00,
2021,März,3,2350-7023,0.00,-1.00,
2021,März,3,2350-100135,1.00,1.00,
2021,März,3,2360-0023,1.00,1.00,
2021,März,3,2360-0517,1.00,1.00,
2021,März,3,2360-0692,1.00,1.00,
2021,März,3,2360-0951,0.00,-1.00,
2021,März,3,2360-0953,1.00,1.00,
2021,März,3,2360-1079,2.00,2.00,
2021,März,3,2360-1081,0.00,-1.00,
2021,März,3,2360-1159,1.00,1.00,
2021,März,3,2360-1255,1.00,1.00,
2021,März,3,2360-17433,1.00,1.00,
2021,März,3,2360-17489,1.00,1.00,
2021,März,3,2360-17522,3.00,3.00,
2021,März,3,2360-103704,1.00,1.00,
2021,März,3,2360-103809,1.00,1.00,
2021,März,3,2360-104039,1.00,1.00,
2021,März,3,2360-105521,1.00,1.00,
2021,März,3,2360-106659,1.00,1.00,
2021,März,3,2370-3858,0.00,-1.00,
2021,März,3,2370-3939,0.00,-1.00,
2021,März,3,2370-3955,1.00,1.00,
2021,März,3,2370-3960,3.00,3.00,
2021,März,3,2370-3979,0.00,-1.00,
2021,März,3,2370-3980,1.00,1.00,
2021,März,3,2370-3988,1.00,1.00,
2021,März,3,2370-4081,1.00,1.00,
2021,März,3,2370-4481,1.00,1.00,
2021,März,3,2370-4492,-1.00,-1.00,
2021,März,3,2380-1787,1.00,1.00,
2021,März,3,2380-4729,0.00,-1.00,
2021,März,3,2380-5278,1.00,1.00,
2021,März,3,2380-6022,1.00,1.00,
2021,März,3,2380-7406,1.00,1.00,
2021,März,3,2380-101337,1.00,1.00,
2021,März,3,2380-101428,1.00,1.00,
2021,März,3,2380-101627,1.00,1.00,
2021,März,3,2380-101876,0.00,-1.00,
2021,März,3,2380-101877,0.00,-1.00,
2021,März,3,2380-102779,1.00,1.00,
2021,März,3,2380-103697,1.00,1.00,
2021,März,3,2380-106598,0.00,-1.00,
2021,März,3,90104006,1.00,1.00,
2021,März,3,90104014,13.00,11.00,
2021,März,3,90104016,34.00,30.00,
2021,März,3,90104017,9.00,9.00,
2021,März,3,90104020,2.00,2.00,
2021,März,3,90104023,12.00,12.00,
2021,März,3,90104028,1.00,1.00,
2021,März,3,90175605,0.00,-1.00,
2021,März,3,ALW,1.00,1.00,
2021,März,3,DEBI-0014,-1.00,-1.00,
2021,März,3,DOB,2.00,2.00,
2021,März,3,DTS,0.00,-1.00,
2021,März,3,MARK-0001,20.00,20.00,
2021,März,3,OPOS-0009,1.00,1.00,
2021,März,3,P-A-01-00257,1.00,1.00,
2021,März,3,P-A-01-00595,1.00,1.00,
2021,März,3,P-A-02-00296,1.00,1.00,
2021,März,3,P-B-01-00045,2.00,2.00,
2021,März,3,P-B-01-00618,-1.00,-1.00,
2021,März,3,P-B-01-01129,1.00,1.00,
2021,März,3,P-H-05-00044,1.00,1.00,
2021,März,3,P-H-05-00102,1.00,1.00,
2021,März,3,P-N-01-00003,-1.00,-1.00,
2021,März,3,P-N-01-01336,1.00,1.00,
2021,März,3,P-N-01-01631,1.00,1.00,
2021,März,3,P-N-02-00103,1.00,1.00,
2021,März,3,P-O-01-00412,1.00,1.00,
2021,März,3,P-O-01-00652,1.00,1.00,
2021,März,3,P-O-02-00065,1.00,1.00,
2021,März,3,P-O-02-00271,1.00,1.00,
2021,März,3,P-O-02-00384,1.00,1.00,
2021,März,4,90 33 95-95,1.00,1.00,
2021,März,4,1020-9477,1.00,1.00,
2021,März,4,1020-15333,1.00,1.00,
2021,März,4,1030-5927,1.00,1.00,
2021,März,4,1030-7851,1.00,1.00,
2021,März,4,1115-3384,1.00,1.00,
2021,März,4,1115-102401,1.00,1.00,
2021,März,4,1115-103513,1.00,1.00,
2021,März,4,1120-0753,1.00,1.00,
2021,März,4,1120-12497,1.00,1.00,
2021,März,4,1120-106183,1.00,1.00,
2021,März,4,1120-106189,1.00,1.00,
2021,März,4,1120-107794,1.00,1.00,
2021,März,4,1130-8233,1.00,1.00,
2021,März,4,1130-12982,1.00,1.00,
2021,März,4,1130-13927,1.00,1.00,
2021,März,4,1135-5715,2.00,2.00,
2021,März,4,1135-114946,1.00,1.00,
2021,März,4,1135-116060,1.00,1.00,
2021,März,4,1210-14789,2.00,2.00,
2021,März,4,1220-1747,1.00,1.00,
2021,März,4,1220-17143,1.00,1.00,
2021,März,4,1220-17635,1.00,1.00,
2021,März,4,1220-154346,1.00,1.00,
2021,März,4,1230-4153,1.00,1.00,
2021,März,4,1230-108926,1.00,1.00,
2021,März,4,1410-0298,1.00,1.00,
2021,März,4,1410-4573,1.00,1.00,
2021,März,4,1410-4930,1.00,1.00,
2021,März,4,1410-5738,1.00,1.00,
2021,März,4,1410-6329,1.00,1.00,
2021,März,4,1410-15552,1.00,1.00,
2021,März,4,1410-16573,1.00,1.00,
2021,März,4,1410-17393,1.00,1.00,
2021,März,4,1410-32494,1.00,1.00,
2021,März,4,1410-32570,1.00,1.00,
2021,März,4,1410-33014,1.00,1.00,
2021,März,4,1410-34537,1.00,1.00,
2021,März,4,1410-34645,0.00,-1.00,
2021,März,4,1410-35211,1.00,1.00,
2021,März,4,1410-111199,1.00,1.00,
2021,März,4,1410-111484,1.00,1.00,
2021,März,4,1410-112975,1.00,1.00,
2021,März,4,1410-120579,1.00,1.00,
2021,März,4,1410-134748,1.00,1.00,
2021,März,4,1410-140187,1.00,1.00,
2021,März,4,1420-0269,2.00,2.00,
2021,März,4,1420-0937,0.00,-2.00,
2021,März,4,1420-3985,2.00,2.00,
2021,März,4,1420-4134,2.00,2.00,
2021,März,4,1420-8046,2.00,2.00,
2021,März,4,1420-15015,2.00,2.00,
2021,März,4,1420-15017,2.00,2.00,
2021,März,4,1420-18251,2.00,2.00,
2021,März,4,1420-19718,1.00,0.00,
2021,März,4,1420-21397,1.00,1.00,
2021,März,4,1420-42566,1.00,1.00,
2021,März,4,1420-48413,2.00,2.00,
2021,März,4,1420-57821,1.00,1.00,
2021,März,4,1420-57822,1.00,1.00,
2021,März,4,1420-58088,2.00,2.00,
2021,März,4,1420-59326,2.00,2.00,
2021,März,4,1420-59336,2.00,2.00,
2021,März,4,1420-61500,2.00,2.00,
2021,März,4,1420-112550,2.00,2.00,
2021,März,4,1420-114275,2.00,2.00,
2021,März,4,1435-0365,1.00,1.00,
2021,März,4,1435-42038,1.00,1.00,
2021,März,4,1435-44599,1.00,1.00,
2021,März,4,1435-105148,1.00,1.00,
2021,März,4,1435-108466,1.00,1.00,
2021,März,4,1435-PF01,4.00,4.00,
2021,März,4,1440-22144,1.00,1.00,
2021,März,4,1440-22145,1.00,1.00,
2021,März,4,1440-45493,1.00,1.00,
2021,März,4,1440-45554,1.00,1.00,
2021,März,4,1440-47080,1.00,1.00,
2021,März,4,1440-54495,1.00,1.00,
2021,März,4,1440-55714,2.00,2.00,
2021,März,4,1440-57528,1.00,1.00,
2021,März,4,1440-58828,1.00,1.00,
2021,März,4,1440-117099,2.00,2.00,
2021,März,4,1440-136413,1.00,1.00,
2021,März,4,1440-136414,1.00,1.00,
2021,März,4,1510-1485,1.00,1.00,
2021,März,4,1510-2755,1.00,1.00,
2021,März,4,1510-103134,2.00,2.00,
2021,März,4,1520-0781,2.00,2.00,
2021,März,4,1520-117926,1.00,1.00,
2021,März,4,1540-11666,2.00,2.00,
2021,März,4,1540-30255,2.00,2.00,
2021,März,4,1540-34673,1.00,1.00,
2021,März,4,1540-117227,2.00,2.00,
2021,März,4,1550-20276,2.00,2.00,
2021,März,4,1550-24247,1.00,1.00,
2021,März,4,1550-104287,2.00,2.00,
2021,März,4,1550-107935,2.00,2.00,
2021,März,4,1550-107988,2.00,2.00,
2021,März,4,1550-108530,2.00,2.00,
2021,März,4,1550-119431,2.00,2.00,
2021,März,4,1550-138634,2.00,2.00,
2021,März,4,1560-4670,1.00,1.00,
2021,März,4,1560-5930,2.00,2.00,
2021,März,4,1560-103033,1.00,1.00,
2021,März,4,1560-103042,1.00,1.00,
2021,März,4,1560-103155,2.00,2.00,
2021,März,4,1560-103156,2.00,2.00,
2021,März,4,1560-108914,2.00,2.00,
2021,März,4,1570-0036,1.00,1.00,
2021,März,4,1570-1333,1.00,1.00,
2021,März,4,1570-1362,1.00,1.00,
2021,März,4,1570-1363,1.00,1.00,
2021,März,4,1570-1364,1.00,1.00,
2021,März,4,1570-4430,1.00,1.00,
2021,März,4,1570-17912,2.00,2.00,
2021,März,4,1570-18863,1.00,1.00,
2021,März,4,1570-19089,1.00,1.00,
2021,März,4,1570-20034,1.00,1.00,
2021,März,4,1570-20035,1.00,1.00,
2021,März,4,1570-32606,1.00,1.00,
2021,März,4,1570-38384,1.00,1.00,
2021,März,4,1570-131881,0.00,-1.00,
2021,März,4,1570-155401,2.00,2.00,
2021,März,4,1570-175959,1.00,1.00,
2021,März,4,1570-175960,1.00,1.00,
2021,März,4,1570-181087,1.00,1.00,
2021,März,4,1570-181088,2.00,2.00,
2021,März,4,1570-181090,1.00,1.00,
2021,März,4,1571-PF01,-1.00,-1.00,
2021,März,4,1572-PF01,-1.00,-1.00,
2021,März,4,1580-7295,1.00,1.00,
2021,März,4,1610-7930,1.00,1.00,
2021,März,4,1610-42808,1.00,1.00,
2021,März,4,1610-57080,1.00,1.00,
2021,März,4,1610-57643,1.00,1.00,
2021,März,4,1610-131577,4.00,4.00,
2021,März,4,1620-6171,1.00,1.00,
2021,März,4,1620-16888,1.00,1.00,
2021,März,4,1620-127123,1.00,1.00,
2021,März,4,1640-0567,1.00,1.00,
2021,März,4,1640-12790,1.00,1.00,
2021,März,4,1640-28977,1.00,1.00,
2021,März,4,1710-0842,1.00,1.00,
2021,März,4,1710-24781,1.00,1.00,
2021,März,4,1710-121113,1.00,1.00,
2021,März,4,1720-9292,1.00,1.00,
2021,März,4,1720-10951,1.00,1.00,
2021,März,4,1720-118483,1.00,1.00,
2021,März,4,1810-17887,1.00,1.00,
2021,März,4,1810-113047,1.00,1.00,
2021,März,4,1820-3052,1.00,1.00,
2021,März,4,1820-7192,1.00,1.00,
2021,März,4,1820-7196,1.00,1.00,
2021,März,4,1830-8572,1.00,1.00,
2021,März,4,1910-100244,1.00,1.00,
2021,März,4,1910-111432,1.00,1.00,
2021,März,4,1920-2937,1.00,1.00,
2021,März,4,1920-9304,1.00,1.00,
2021,März,4,1920-9795,1.00,1.00,
2021,März,4,1920-PF01,1.00,1.00,
2021,März,4,2010-0001,1.00,1.00,
2021,März,4,2010-0720,1.00,1.00,
2021,März,4,2010-3270,1.00,1.00,
2021,März,4,2010-7659,1.00,1.00,
2021,März,4,2010-7931,1.00,1.00,
2021,März,4,2010-9271,1.00,1.00,
2021,März,4,2010-9286,1.00,1.00,
2021,März,4,2010-9351,1.00,1.00,
2021,März,4,2010-9640,1.00,1.00,
2021,März,4,2010-10311,1.00,1.00,
2021,März,4,2010-105638,1.00,1.00,
2021,März,4,2010-108757,1.00,1.00,
2021,März,4,2010-110782,1.00,1.00,
2021,März,4,2020-0006,1.00,1.00,
2021,März,4,2020-1963,1.00,1.00,
2021,März,4,2020-3826,1.00,1.00,
2021,März,4,2020-5037,2.00,2.00,
2021,März,4,2020-5043,1.00,1.00,
2021,März,4,2020-5080,1.00,1.00,
2021,März,4,2020-5243,1.00,1.00,
2021,März,4,2020-5490,2.00,2.00,
2021,März,4,2020-5498,1.00,1.00,
2021,März,4,2020-5527,2.00,2.00,
2021,März,4,2020-5545,1.00,1.00,
2021,März,4,2020-5591,1.00,1.00,
2021,März,4,2020-5718,1.00,1.00,
2021,März,4,2020-5898,1.00,1.00,
2021,März,4,2020-6008,1.00,1.00,
2021,März,4,2020-6011,1.00,1.00,
2021,März,4,2020-101331,1.00,1.00,
2021,März,4,2020-101720,1.00,1.00,
2021,März,4,2030-3771,1.00,1.00,
2021,März,4,2030-4131,1.00,1.00,
2021,März,4,2030-4380,0.00,-1.00,
2021,März,4,2030-4406,1.00,1.00,
2021,März,4,2030-4410,0.00,-1.00,
2021,März,4,2030-4445,1.00,1.00,
2021,März,4,2030-4508,1.00,1.00,
2021,März,4,2030-4524,1.00,1.00,
2021,März,4,2030-4704,2.00,2.00,
2021,März,4,2030-101959,1.00,1.00,
2021,März,4,2030-105284,1.00,1.00,
2021,März,4,2040-0374,1.00,1.00,
2021,März,4,2040-1128,1.00,1.00,
2021,März,4,2040-3110,1.00,1.00,
2021,März,4,2040-3615,2.00,2.00,
2021,März,4,2040-3617,1.00,1.00,
2021,März,4,2040-4085,1.00,1.00,
2021,März,4,2040-4184,2.00,2.00,
2021,März,4,2040-4216,1.00,1.00,
2021,März,4,2040-4803,1.00,1.00,
2021,März,4,2040-102074,1.00,1.00,
2021,März,4,2040-102480,1.00,1.00,
2021,März,4,2040-107964,1.00,1.00,
2021,März,4,2110-1801,1.00,1.00,
2021,März,4,2120-0093,6.00,6.00,
2021,März,4,2120-4056,4.00,4.00,
2021,März,4,2130-2072,1.00,1.00,
2021,März,4,2140-8580,4.00,4.00,
2021,März,4,2240-8247,1.00,1.00,
2021,März,4,2240-100557,1.00,1.00,
2021,März,4,2240-102355,0.00,-2.00,
2021,März,4,2260-15595,0.00,-1.00,
2021,März,4,2260-17070,1.00,1.00,
2021,März,4,2270-11513,1.00,1.00,
2021,März,4,2270-148025,1.00,1.00,
2021,März,4,2271-100209,0.00,-2.00,
2021,März,4,2310-3343,1.00,1.00,
2021,März,4,2310-4140,1.00,1.00,
2021,März,4,2310-6336,1.00,1.00,
2021,März,4,2311-6832,1.00,1.00,
2021,März,4,2311-6991,1.00,1.00,
2021,März,4,2320-11515,1.00,1.00,
2021,März,4,2320-11548,1.00,1.00,
2021,März,4,2320-12178,1.00,1.00,
2021,März,4,2320-114619,1.00,1.00,
2021,März,4,2320-114621,1.00,1.00,
2021,März,4,2330-5745,1.00,1.00,
2021,März,4,2330-104214,1.00,1.00,
2021,März,4,2330-104416,1.00,1.00,
2021,März,4,2340-0675,4.00,4.00,
2021,März,4,2340-0683,1.00,1.00,
2021,März,4,2340-1242,1.00,1.00,
2021,März,4,2340-1469,1.00,1.00,
2021,März,4,2340-1656,1.00,1.00,
2021,März,4,2340-1772,1.00,1.00,
2021,März,4,2340-10987,1.00,1.00,
2021,März,4,2340-11025,2.00,2.00,
2021,März,4,2340-100143,2.00,2.00,
2021,März,4,2340-100627,1.00,1.00,
2021,März,4,2350-7024,1.00,1.00,
2021,März,4,2350-100131,1.00,1.00,
2021,März,4,2360-0133,1.00,1.00,
2021,März,4,2360-0349,2.00,2.00,
2021,März,4,2360-0542,1.00,1.00,
2021,März,4,2360-0951,1.00,1.00,
2021,März,4,2360-1081,1.00,1.00,
2021,März,4,2360-1227,1.00,1.00,
2021,März,4,2360-1228,1.00,1.00,
2021,März,4,2360-1229,1.00,1.00,
2021,März,4,2360-1255,1.00,1.00,
2021,März,4,2360-17474,2.00,2.00,
2021,März,4,2360-17525,1.00,1.00,
2021,März,4,2360-103954,1.00,1.00,
2021,März,4,2360-105478,1.00,1.00,
2021,März,4,2360-105489,2.00,2.00,
2021,März,4,2360-105490,1.00,1.00,
2021,März,4,2360-105635,1.00,1.00,
2021,März,4,2360-105877,2.00,2.00,
2021,März,4,2360-106066,2.00,2.00,
2021,März,4,2360-106067,1.00,1.00,
2021,März,4,2370-3858,1.00,1.00,
2021,März,4,2370-3914,1.00,1.00,
2021,März,4,2370-3939,1.00,1.00,
2021,März,4,2370-3979,1.00,1.00,
2021,März,4,2370-3980,1.00,1.00,
2021,März,4,2370-4492,1.00,1.00,
2021,März,4,2370-7886,1.00,1.00,
2021,März,4,2370-91100110,4.00,4.00,
2021,März,4,2370-91100113,1.00,1.00,
2021,März,4,2380-0217,1.00,1.00,
2021,März,4,2380-1377,1.00,1.00,
2021,März,4,2380-1564,1.00,1.00,
2021,März,4,2380-1705,1.00,1.00,
2021,März,4,2380-1845,1.00,1.00,
2021,März,4,2380-5234,1.00,1.00,
2021,März,4,2380-5278,1.00,1.00,
2021,März,4,2380-101428,1.00,1.00,
2021,März,4,2380-101434,1.00,1.00,
2021,März,4,2380-101876,1.00,1.00,
2021,März,4,2380-101877,1.00,1.00,
2021,März,4,2380-107329,1.00,1.00,
2021,März,4,2380-107863,1.00,1.00,
2021,März,4,2380-112068,1.00,1.00,
2021,März,4,90104014,19.00,19.00,
2021,März,4,90104016,28.00,27.00,
2021,März,4,90104017,8.00,8.00,
2021,März,4,90104018,1.00,1.00,
2021,März,4,90104020,6.00,6.00,
2021,März,4,90104023,11.00,10.00,
2021,März,4,90175605,1.00,1.00,
2021,März,4,DTS,1.00,1.00,
2021,März,4,MARK-0001,14.00,14.00,
2021,März,4,P-A-01-00080,1.00,1.00,
2021,März,4,P-A-01-00169,1.00,1.00,
2021,März,4,P-A-01-00725,1.00,1.00,
2021,März,4,P-A-01-00804,1.00,1.00,
2021,März,4,P-A-01-00808,1.00,1.00,
2021,März,4,P-A-02-00029,1.00,1.00,
2021,März,4,P-A-02-00198,1.00,1.00,
2021,März,4,P-B-01-00429,1.00,1.00,
2021,März,4,P-B-01-00961,1.00,1.00,
2021,März,4,P-B-02-00031,1.00,1.00,
2021,März,4,P-H-05-00073,1.00,1.00,
2021,März,4,P-N-01-00518,1.00,1.00,
2021,März,4,P-N-01-00690,1.00,1.00,
2021,März,4,P-N-01-01024,1.00,1.00,
2021,März,4,P-N-01-01517,1.00,1.00,
2021,März,4,P-N-02-00258,1.00,1.00,
2021,März,4,P-N-02-00363,1.00,1.00,
2021,März,5,1020-15472,0.00,-1.00,
2021,März,5,1020-15473,0.00,-1.00,
2021,März,5,1020-123796,1.00,1.00,
2021,März,5,1030-6252,1.00,1.00,
2021,März,5,1030-7851,1.00,1.00,
2021,März,5,1030-105385,1.00,1.00,
2021,März,5,1080-1701,2.00,2.00,
2021,März,5,1080-2861,2.00,2.00,
2021,März,5,1080-2916,5.00,5.00,
2021,März,5,1080-2919,5.00,5.00,
2021,März,5,1080-2920,5.00,5.00,
2021,März,5,1115-1768,1.00,1.00,
2021,März,5,1115-101256,1.00,1.00,
2021,März,5,1120-100433,0.00,-1.00,
2021,März,5,1120-100449,1.00,1.00,
2021,März,5,1125-1921,1.00,1.00,
2021,März,5,1125-105438,1.00,1.00,
2021,März,5,1125-107254,1.00,1.00,
2021,März,5,1125-112385,1.00,1.00,
2021,März,5,1125-123791,1.00,1.00,
2021,März,5,1125-126292,1.00,1.00,
2021,März,5,1130-7229,1.00,1.00,
2021,März,5,1130-9063,1.00,1.00,
2021,März,5,1130-9064,1.00,1.00,
2021,März,5,1130-13150,1.00,1.00,
2021,März,5,1130-108952,1.00,1.00,
2021,März,5,1130-115314,1.00,1.00,
2021,März,5,1140-100229,1.00,1.00,
2021,März,5,1140-102593,1.00,1.00,
2021,März,5,1220-3587,1.00,1.00,
2021,März,5,1220-4680,1.00,1.00,
2021,März,5,1220-7667,1.00,1.00,
2021,März,5,1220-7730,1.00,1.00,
2021,März,5,1220-14562,1.00,1.00,
2021,März,5,1230-1202,1.00,1.00,
2021,März,5,1260-20032,1.00,1.00,
2021,März,5,1410-4562,1.00,1.00,
2021,März,5,1410-4583,1.00,1.00,
2021,März,5,1410-12987,1.00,1.00,
2021,März,5,1410-13008,1.00,1.00,
2021,März,5,1410-13009,1.00,1.00,
2021,März,5,1410-15654,1.00,1.00,
2021,März,5,1410-16272,1.00,1.00,
2021,März,5,1410-16972,1.00,1.00,
2021,März,5,1410-20198,1.00,1.00,
2021,März,5,1410-34225,1.00,1.00,
2021,März,5,1410-34399,1.00,1.00,
2021,März,5,1410-34543,1.00,1.00,
2021,März,5,1410-34652,1.00,1.00,
2021,März,5,1410-34812,1.00,1.00,
2021,März,5,1410-34952,1.00,1.00,
2021,März,5,1410-35297,1.00,1.00,
2021,März,5,1410-35314,1.00,1.00,
2021,März,5,1410-35352,1.00,1.00,
2021,März,5,1410-35397,1.00,1.00,
2021,März,5,1410-35554,1.00,1.00,
2021,März,5,1410-137222,1.00,1.00,
2021,März,5,1410-138172,1.00,1.00,
2021,März,5,1420-0262,2.00,2.00,
2021,März,5,1420-4098,2.00,2.00,
2021,März,5,1420-4458,2.00,2.00,
2021,März,5,1420-5485,2.00,2.00,
2021,März,5,1420-8851,2.00,2.00,
2021,März,5,1420-12327,2.00,2.00,
2021,März,5,1420-14463,2.00,2.00,
2021,März,5,1420-15489,2.00,2.00,
2021,März,5,1420-15556,2.00,2.00,
2021,März,5,1420-17199,2.00,2.00,
2021,März,5,1420-21850,1.00,1.00,
2021,März,5,1420-22128,1.00,1.00,
2021,März,5,1420-42541,1.00,1.00,
2021,März,5,1420-47803,2.00,2.00,
2021,März,5,1420-48876,2.00,2.00,
2021,März,5,1420-48980,2.00,2.00,
2021,März,5,1420-59324,2.00,2.00,
2021,März,5,1420-113325,2.00,2.00,
