Genart-Nr;Genart-DE;Genart-EN;Subcategory;Std-Desc;AssemblyGroup-DE;AssemblyGroup-EN;IsUniversalGenericArticle;IsDangerousGoods;IsHazardousSubstance
2380;Rohrentgrater;Deburring Tool, pipes;Werkzeuge sonstiges;Entgrater;Werkzeug, Universal;Tool, universal;1;0;0
6737;Rohrhalter, Werkzeuglochtafel;Pipe Holder, tool pegboard;Werkstattaus-/einrichtung sonstiges;Rohrhalter;Werkstattausrüstung;Workshop Equipment;1;0;0
7462;Rohr-Kalibrierwerkzeug;Pipe Calibration Tool;Werkstattaus-/einrichtung sonstiges;Rohr-Kalibrierwerkzeug;Werkstattausrüstung;Workshop Equipment;1;0;0
7586;Rohrklappstecker;Folding Pipe Clip;Anhänger;Rohrklappstecker;Anhänger;Trailer;1;0;0
639;Rohrleitung;Pipe;Druckluftanlage sonstiges;Rohrleitung;Druckluftanlage;Compressed-air System;0;0;0
4179;Rohrleitung, AGR-Ventil;Pipe, EGR valve;Gemischaufbereitung sonstiges;Rohrleitung;Abgasrückführung;Exhaust Gas Recirculation (EGR);0;0;0
5161;Rohrleitung, Öleinfüllstutzen;Pipe, oil filler neck;Zylinderkopf Einzelteile;Rohrleitung;Zylinderkopf;Cylinder Head;0;0;0
994;Rohrleitung, Wärmetauscher;Pipe, heat exchanger;Einzel- und Kleinteile Heizung & Klima;Rohrleitung;Heizung/Lüftung;Heating/Ventilation;0;0;0
5370;Rohrleitungsdose, Drucklufttechnik;Pipeline Socket, compressed air system;Druckluftwerkzeuge;Rohrleitungsdose;Werkstattausrüstung;Workshop Equipment;1;0;0
6071;Rohrniet;Tubular Rivet;DIN / Normteile sonstiges;Niet;Normteile;Standard Parts;1;0;0
5960;Rohrreiniger;Pipe Cleaner;Fahrzeugchemie sonstiges;Rohrreiniger;Chemische Produkte;Chemical Products;1;1;1
9910;Rohrreinigungsgerät;Pipe Cleaning Device;Werkzeuge sonstiges;Rohrreinigungsgerät;Werkstattausrüstung;Workshop Equipment;1;NULL;NULL
7008;Rohrsäule, Werkzeugwagenfächer;Tubular Column, tool compartments;Werkstattaus-/einrichtung sonstiges;Rohrsäule;Werkstattausrüstung;Workshop Equipment;1;0;0
2379;Rohrschneider;Pipe Cutter;Werkzeuge sonstiges;Rohrschneider;Werkzeug, Universal;Tool, universal;1;0;0
5887;Rohrschneider, Abgasanlage;Pipe Cutter, exhaust system;Werkzeuge sonstiges;Rohrschneider;Spezialwerkzeug, Universal;Special Tools, universal;1;0;0
5606;Rohrsteckschlüssel;Socket Wrench;Werkzeuge sonstiges;Rohrsteckschlüssel;Werkzeug, Universal;Tool, universal;1;0;0
6487;Rohrsteckschlüssel, Stoßfänger;Socket Wrench, bumper;Werkzeuge sonstiges;Rohrsteckschlüssel;Spezialwerkzeug, Universal;Special Tools, universal;1;0;0
7757;Rohrsteckschlüssel-Satz;Tube Spanner Set;Handwerkzeuge;Rohrsteckschlüssel-Satz;Werkzeug, Universal;Tool, universal;1;0;0
10660;Rohrsteckschlüssel-Satz;Tubular box spanner set;Handwerkzeuge;Steckschlüssel;Steckschlüssel;Steckschlüssel;1;0;0
9737;Rohrstutzen, Drucklufttechnik;Pipe Nozzle, compressed air equipment;Handwerkzeuge;Rohrstutzen;Werkzeug, Universal;Tool, universal;1;0;0
1050;Rohrverbinder, Abgasanlage;Pipe Connector, exhaust system;Rohrverbinder;Rohrverbinder;Abgasanlage;Exhaust System;0;0;0
2889;Rohrverbinder, Abgasanlage;Pipe Connector, exhaust system;Rohrverbinder;Rohrverbinder;Abgasanlage, Universal;Exhaust System, universal;1;0;0
6964;Rohrzange;Pipe Wrench;Handwerkzeuge;Zange;Werkzeug, Universal;Tool, universal;1;0;0
10501;Rohrzange;Pipe wrench;Handwerkzeuge;Zangen;Zangen;Zangen;1;0;0
15134;Rollbrett;Workshop creeper/ Folding seat;Werkstattaus-/einrichtung sonstiges;Rollbrett (Montageroller);Arbeitshilfe;Arbeitshilfe;1;0;0
9130;Rolle, Getriebeheber;Roller, transmission jack;Werkstattaus-/einrichtung sonstiges;Rolle;Werkstattausrüstung;Workshop Equipment;1;0;0
861;Rolle, Heckträger;Roller, rear rack;Lastenträger;Rolle;Transportvorrichtung;Carriers;0;0;0
9115;Rolle, Rangierheber;Roller, mobile jack;Handwerkzeuge;Rolle;Werkzeug, Universal;Tool, universal;1;0;0
9098;Rolle, Werkstatthocker;Roller, workshop stool;Werkstattaus-/einrichtung sonstiges;Rolle;Werkstattausrüstung;Workshop Equipment;1;0;0
9092;Rolle, Werkstattliege;Roller, workshop creeper;Werkstattaus-/einrichtung sonstiges;Rolle;Werkstattausrüstung;Workshop Equipment;1;0;0
6335;Rolle, Werkzeugwagen;Roller, tool trolley;Werkstattaus-/einrichtung sonstiges;Rolle;Werkstattausrüstung;Workshop Equipment;1;0;0
3846;Rollenführung, Schiebetür;Roller Guide, sliding door;Karosserie Montageteile;Führung;Karosserie;Body;0;0;0
2481;Rollenhalter;Roller Holder;Innenausstattung;Halter;Werkstattgeräte;Workshop Devices;1;0;0
6796;Rollensatz, Arbeitsscheinwerferstativ;Roller Set, work light stand;Werkstattaus-/einrichtung sonstiges;Rollensatz;Werkstattausrüstung;Workshop Equipment;1;0;0
5229;Rollensatz, Bremsprüfstand;Roller Set, brake tester;Werkstattaus-/einrichtung sonstiges;Rollensatz;Werkstattausrüstung;Workshop Equipment;1;0;0
5241;Rollensatz, Geschwindigkeitsprüfstand;Roller Set, speed tester;Werkstattaus-/einrichtung sonstiges;Rollensatz;Werkstattausrüstung;Workshop Equipment;1;0;0
3322;Rollensatz, Keilrippenriemen;Pulley Kit, V-ribbed belt;Spann-/Führungsteile;Rollensatz;Riementrieb;Belt Drive;0;0;0
5236;Rollensatz, Leistungsprüfstand;Roller Set, dynamometer;Werkstattaus-/einrichtung sonstiges;Rollensatz;Werkstattausrüstung;Workshop Equipment;1;0;0
3838;Rollensatz, Prüfgerät-Scheinwerfereinstellung;Roller Set, headlight settings control unit;Prüf- und Testgeräte;Rollensatz;Werkstattgeräte;Workshop Devices;1;0;0
7104;Rollensatz, Rangierheber;Roller Set, mobile jack;Werkstattaus-/einrichtung sonstiges;Rollensatz;Werkstattausrüstung;Workshop Equipment;1;0;0
7087;Rollensatz, Werkstattliege;Roller Set, workshop creeper;Arbeitsschutz, Bekleidung;Rollensatz;Werkstattausrüstung;Workshop Equipment;1;0;0
6334;Rollensatz, Werkzeugwagen;Castor Set, tool trolley;Werkstattaus-/einrichtung sonstiges;Rollensatz;Werkstattausrüstung;Workshop Equipment;1;0;0
7445;Rollensatz, Werkzeugwagenaufsatz;Castor Set, tool trolley attachment;Werkstattaus-/einrichtung sonstiges;Rollensatz;Werkstattausrüstung;Workshop Equipment;1;0;0
3321;Rollensatz, Zahnriemen;Pulley Set, timing belt;Spann-/Führungsteile;Rollensatz;Riementrieb;Belt Drive;0;0;0
4692;Rollgabelschlüssel;Adjustable Spanner;Handwerkzeuge;Rollgabelschlüssel;Werkzeug, Universal;Tool, universal;1;0;0
6639;Rollgabelschlüsselsatz;Adjustable Spanner Set;Handwerkzeuge;Rollgabelschlüsselsatz;Werkzeug, Universal;Tool, universal;1;0;0
15135;Rollhocker;Swivel stool;Werkstattaus-/einrichtung sonstiges;Rollhocker;Arbeitshilfe;Arbeitshilfe;1;0;0
19063;Rosette;Rosette;Zubehör sonstiges;Rosette;NULL;NULL;1;0;0
1865;Rostlöser;Rust Solvent;Karrosserieschutz;Rostlöser;Chemische Produkte;Chemical Products;1;1;1
1869;Rostschutzgrundierung;Rust Protection Primer;Spachtel, Grundierungen, Füller;Grundierung;Chemische Produkte;Chemical Products;1;1;1
1870;Rostumwandler;Rust Converter;Karrosserieschutz;Rostumwandler;Chemische Produkte;Chemical Products;1;1;1
15238;Rostumwandler;Rust converter;Fahrzeugchemie sonstiges;Rostumwandler;NULL;NULL;1;0;1
9777;Rotor, Biegewellensystem (Motor);Rotor, flexible shaft system (motor);Handwerkzeuge;Rotor;Werkzeug, Universal;Tool, universal;1;0;0
2139;Rotor, Ölpumpe;Rotor, oil pump;Ölkreislauf;Rotor;Schmierung;Lubrication;0;0;0
7152;Rotor, Ratschenschrauber;Rotor, ratchet screwdriver;Handwerkzeuge;Rotor;Werkzeug, Universal;Tool, universal;1;0;0
8827;Rotor, Retarder;Rotor, retarder;Bremsenteile sonstiges;Rotor;Bremsanlage;Braking System;0;0;0
7325;Rotor, Stichsäge;Rotor, jigsaw;Handwerkzeuge;Rotor;Werkzeug, Universal;Tool, universal;1;0;0
1520;Rotor, Ventildrehung;Rotor, valve rotation;Ventiltrieb;Rotor;Motorsteuerung;Engine Timing;0;0;0
7153;Rotorbuchse, Ratschenschrauber;Rotor Bushing, ratchet screwdriver;Handwerkzeuge;Buchse;Werkzeug, Universal;Tool, universal;1;0;0
1754;Rotorsatz, Ölpumpe;Gear Set, oil pump;Ölkreislauf;Rotorsatz;Schmierung;Lubrication;0;0;0
8839;Rückfahrhilfe;Reversing Aid;Einparkhilfe;Rückfahrhilfe;Komfortsysteme;Comfort Systems;0;0;0
8840;Rückfahrhilfe;Reversing Aid;Einparkhilfe;Rückfahrhilfe;Komfortsysteme, Universal;Comfort Systems, universal;1;0;0
3818;Rückfahrkamera, Einparkhilfe;Reverse Camera, parking assist;Einparkhilfe;Kamera;Komfortsysteme, Universal;Comfort Systems, universal;1;0;0
3817;Rückfahrkamera, Einparkhilfe;Reverse Camera, parking assist;Einparkhilfe;Kamera;Komfortsysteme;Comfort Systems;0;0;0
292;Rückfahrleuchte;Reverse Light;Heckleuchten;Leuchte;Beleuchtung;Lights;0;0;0
2493;Rückfahrleuchte;Reverse Light;Heckleuchten;Leuchte;Beleuchtung, Universal;Lighting System, universal;1;0;0
11436;Rückfahrsperre;Reverse gear lock;Zubehör sonstiges;Rückfahrsperre;NULL;NULL;0;0;0
3778;Rückfahrwarner;Backup Alarm;Zubehör sonstiges;Rückfahrwarner;Sicherheitssysteme, Universal;Security Systems, universal;1;0;0
8830;Rücklaufachse, Ölpumpe;Return Axle, oil pump;Schaltgetriebe sonstiges;Rücklaufachse;Schaltgetriebe;Manual Transmission;0;0;0
4913;Rücklaufleitung, Stoßdämpfer;Return Pipe, shock absorber;Federung sonstiges;Schlauchleitung;Federung/Dämpfung;Suspension/Damping;0;0;0
6607;Rücklaufstutzen, Fördermodul (Harnstoffeinspritzung);Return Connector, delivery module (urea injection);Abgasanlage sontiges;Stutzen;Abgasanlage;Exhaust System;0;0;0
7689;Rückmatikhebel, Trommelbremse (Anhänger);Auto-reverse Lever, drum brake (trailer);Bremsenteile sonstiges;Rückmatikhebel;Anhänger;Trailer;1;0;0
6525;Rückschlagdorn;Rebound Mandrel;Werkzeuge sonstiges;Rückschlagdorn;Spezialwerkzeug, Universal;Special Tools, universal;1;0;0
6526;Rückschlagdorn-Satz;Rebound Mandrel Set;Werkzeuge sonstiges;Rückschlagdorn-Satz;Spezialwerkzeug, Universal;Special Tools, universal;1;0;0
26020;Rückschlagsicherung, Gasflaschen;arrestor;Werkstattaus-/einrichtung sonstiges;Rückschlagsicherungen;Sicherungen;Sicherungen;1;0;0
1324;Rückschlagventil;Non-Return Valve;Druckluftanlage sonstiges;Ventil;Druckluftanlage;Compressed-air System;0;0;0
18936;Rücksitz Organizer;Backseat organizer;Zubehör sonstiges;Rücksitz Organizer;NULL;NULL;1;0;0
1830;Rückspiegel-Klebeset;Adhesive Set, rearview mirror;Kleben & Dichten;Klebstoff;Chemische Produkte;Chemical Products;1;1;1
5983;Rückstellring, Blinkerschalter/-hebel;Reset Ring, indicator switch/lever;elektrische Bauteile sonstiges;Rückstellring;Signalanlage;Signal System;0;0;0
5154;Rückstellwelle, Bremssattel;Adjuster Rod, brake caliper;Bremssattel Einzelteile;Welle;Bremsanlage;Braking System;0;0;0
2355;Rückstellwerkzeug, Bremssattelkolben;Reset Tool, brake caliper piston;Werkzeuge sonstiges;Rückstellwerkzeug;Werkzeug, Universal;Tool, universal;1;0;0
8936;Rückstellwerkzeug, Kupplung;Reset Tool, clutch;Werkzeuge sonstiges;Rückstellwerkzeug;Werkzeug, fahrzeugspezifisch;Vehicle Specific Tools;0;0;0
8808;Rückstellwerkzeug, Kupplung;Reset Tool, clutch;Werkzeuge sonstiges;Rückstellwerkzeug;Spezialwerkzeug, Universal;Special Tools, universal;1;0;0
9521;Rückstellwerkzeug, Trommelbremse;Reset Tool, drum brake;Werkzeuge sonstiges;Rückstellwerkzeug;Werkzeug, fahrzeugspezifisch;Vehicle Specific Tools;0;0;0
2501;Rückstrahler;Reflex Reflector;Beleuchtung sonstiges;Rückstrahler;Beleuchtung, Universal;Lighting System, universal;1;0;0
1093;Rückstrahler;Reflex Reflector;Beleuchtung sonstiges;Rückstrahler;Beleuchtung;Lights;0;0;0
5571;Rührwerk;Agitator;Handwerkzeuge;Rührwerk;Werkzeug, Universal;Tool, universal;1;0;0
4973;Rumpfgruppe, Lader;CHRA Cartridge, charger;Gemischaufbereitung sonstiges;Rumpfgruppe;Luftversorgung;Air Supply;0;0;0
6584;Rundbürste, Winkelschleifer;Round Brush, angle grinder;Handwerkzeuge;Rundbürste;Werkzeug, Universal;Tool, universal;1;0;0
6738;Runddosenhalter, Werkzeuglochtafel;Round Can Holder, tool pegboard;Werkstattaus-/einrichtung sonstiges;Runddosenhalter;Werkstattausrüstung;Workshop Equipment;1;0;0
6725;Rundhalter, Werkzeuglochtafel;Round Holder, tool pegboard;Werkstattaus-/einrichtung sonstiges;Rundhalter;Werkstattausrüstung;Workshop Equipment;1;0;0
6763;Rundlocheisen;Round Hole Punch;Handwerkzeuge;Rundlocheisen;Werkzeug, Universal;Tool, universal;1;0;0
6765;Rundlocheisen-Satz;Round Hole Punch Set;Handwerkzeuge;Rundlocheisen-Satz;Werkzeug, Universal;Tool, universal;1;0;0
7487;Rundrohrklemme, Stützrad;Round Pipe Clamp, support wheel;Anhänger sonstiges;Rundrohrklemme;Anhänger;Trailer;1;0;0
7490;Rundrohrklemmensatz, Stützrad;Round Pipe Clamp Set, support wheel;Anhänger sonstiges;Rundrohrklemmensatz;Anhänger;Trailer;1;0;0
6870;Rundschlinge;Round Sling;Anhänger;Rundschlinge;Ladungssicherung;Load Securing;1;0;0
20080;Rundschlingen;Endless slings;Zubehör sonstiges;Rundschlingen;NULL;NULL;1;0;0
11250;Rundschnurring;Toroidal sealing ring;Zubehör sonstiges;Rundschnurring;NULL;NULL;0;0;0
786;Rundumkennleuchte;Rotating Beacon;Beleuchtung sonstiges;Leuchte;Signalanlage;Signal System;0;0;0
2505;Rundumkennleuchte;Rotating Beacon;Beleuchtung sonstiges;Leuchte;Signalanlage, Universal;Signal System, universal;1;0;0
6171;Rundzange;Round Nose Pliers;Handwerkzeuge;Zange;Werkzeug, Universal;Tool, universal;1;0;0
7576;Rungenhalter;Bar Holder;Anhänger;Rungenhalter;Anhänger;Trailer;1;0;0
1256;Ruß-/Partikelfilter, Abgasanlage;Soot/Particulate Filter, exhaust system;Russpartikelfilter OES;Filter;Abgasanlage;Exhaust System;0;0;0
8363;Säbelsäge (Akku);Reciprocating Saw (rechargeable battery);Elektrowerkzeuge;Säbelsäge (Akku);Werkzeug, Universal;Tool, universal;1;0;0
8340;Säbelsäge (Druckluft);Reciprocating Saw (compressed air);Druckluftwerkzeuge;Säbelsäge (Druckluft);Werkzeug, Universal;Tool, universal;1;0;0
8382;Säbelsäge (Netzgebunden);Reciprocating Saw (mains);Elektrowerkzeuge;Säbelsäge (Netzgebunden);Werkzeug, Universal;Tool, universal;1;0;0
19151;Safe, Tresor, Schrank;Safe, Cupboard;Zubehör sonstiges;Safe, Tresor, Schrank;NULL;NULL;1;0;0
4714;Säge;Saw;Handwerkzeuge;Säge;Werkstattgeräte;Workshop Devices;1;0;0
4725;Sägeblatt;Saw Blade;Handwerkzeuge;Sägeblatt;Werkstattgeräte;Workshop Devices;1;0;0
9661;Sägeblatt, Handbandsäge;Saw Blade, portable band saw;Handwerkzeuge;Sägeblatt;Werkzeug, Universal;Tool, universal;1;0;0
9635;Sägeblatt, Handkreissäge;Saw Blade, handheld circular saw;Handwerkzeuge;Sägeblatt;Werkzeug, Universal;Tool, universal;1;0;0
7836;Sägeblatt, Multifunktionswerkzeug (Oszillierer);Saw Blade, multifunction tool (oscillator);Handwerkzeuge;Sägeblatt;Werkzeug, Universal;Tool, universal;1;0;0
7839;Sägeblatt, Säbelsäge;Saw Blade, sabre saw;Handwerkzeuge;Sägeblatt;Werkzeug, Universal;Tool, universal;1;0;0
6719;Sägeblatt, Stichsäge;Saw Blade, jigsaw;Handwerkzeuge;Sägeblatt;Werkstattausrüstung;Workshop Equipment;1;0;0
7837;Sägeblattsatz, Multifunktionswerkzeug (Oszillierer);Saw Blade Set, multifunction tool (oscillator);Handwerkzeuge;Sägeblattsatz;Werkzeug, Universal;Tool, universal;1;0;0
7840;Sägeblattsatz, Säbelsäge;Saw Blade Set, sabre saw;Handwerkzeuge;Sägeblattsatz;Werkzeug, Universal;Tool, universal;1;0;0
7164;Sägeblattsatz, Stichsäge;Saw Blade Set, jigsaw;Handwerkzeuge;Sägeblattsatz;Werkzeug, Universal;Tool, universal;1;0;0
8937;Sägeketten-Schärfgerät;Saw Chains Sharpening Device;Handwerkzeuge;Schärfgerät;Werkzeug, Universal;Tool, universal;1;0;0
6734;Sägenhalter, Werkzeuglochtafel;Saw Holder, tool pegboard;Werkstattaus-/einrichtung sonstiges;Sägenhalter;Werkstattausrüstung;Workshop Equipment;1;0;0
8643;Salmiaksteine;Sal Ammoniac Blocks;Handwerkzeuge;Salmiaksteine;Werkzeug, Universal;Tool, universal;1;0;0
4134;Sammelschiene;Busbar;Installationsmaterial;Sammelschiene;Elektrische Universalteile;Electric Universal Parts;1;0;0
5453;Sammler, Abgasanlage;Collector, exhaust system;Schalldämpfer;Sammler;Abgasanlage;Exhaust System;0;0;0
8078;Sandsieb;Sand Sieve;Handwerkzeuge;Sieb;Bauwerkzeuge;Building Tools;1;0;0
5329;Sandstrahlgerät;Sandblaster;Werkstattaus-/einrichtung sonstiges;Sandstrahlgerät;Werkstattausrüstung;Workshop Equipment;1;0;0
4758;Sandstrahlpistole;Sandblasting Gun;Werkzeugverbrauchsmaterial;Sandstrahlpistole;Verarbeitungsgeräte;Machining Equipment;1;0;0
8979;Sanitär-Installationsschlüssel;Sanitary Installation Key;Handwerkzeuge;Sanitär-Installationsschlüssel;Werkzeug, Universal;Tool, universal;1;0;0
8981;Sanitär-Installationsschlüsselsatz;Sanitary Installation Key Set;Handwerkzeuge;Sanitär-Installationsschlüsselsatz;Werkzeug, Universal;Tool, universal;1;0;0
60126;Sanitär-Rohrreinigungs-Satz;Sanitary Pipe-Cleaning Set;Werkstattaus-/einrichtung sonstiges;Sanitär-Rohrreinigungs-Satz;Werkzeug, Universal;Tool, universal;1;NULL;NULL
60127;Sanitär-Schleuderkopf, Rohrreinigungsgerät;Sanitary Pipe Pig, pipe-cleaning device;Werkzeuge sonstiges;Sanitär-Schleuderkopf, Rohrreinigungsgerät;Werkzeug, Universal;Tool, universal;1;NULL;NULL
60130;Sanitär-Schneidbackensatz, Gewindeschneidmutter;Sanitary Die Set, thread-cutting nut;NULL;Sanitär-Schneidbackensatz, Gewindeschneidmutter;Werkzeug, Universal;Tool, universal;1;NULL;NULL
7962;Sappie;Pickaroon;Handwerkzeuge;Sappie;Werkzeug, Universal;Tool, universal;1;0;0
5714;Satinierer;Burnishing Machine;Handwerkzeuge;Satinierer;Werkzeug, Universal;Tool, universal;1;0;0
4942;Sattelkupplung;Fifth Wheel Coupling;Anhängevorrichtungen sonstiges;Sattelkupplung;Anhängevorrichtung;Trailer Hitch;0;0;0
26059;Sauerstoff;oxygen;Fahrzeugchemie sonstiges;Sauerstoff;Chemische Produkte;Chemical Products;1;0;1
8341;Saug-/Blaspistole (Druckluft);Suction/Blast Gun (compressed air);Druckluftwerkzeuge;Saug-/Blaspistole (Druckluft);Werkzeug, Universal;Tool, universal;1;0;0
9577;Saugaufsatz, Reinigungspistole (Druckluft);Suction Attachment, cleaning gun (compressed air);Druckluftwerkzeuge;Saugaufsatz;Werkstattausrüstung;Workshop Equipment;1;0;0
9736;Saugdüse, Trockensauger;Suction Nozzle, dry vacuum cleaner;Werkstattaus-/einrichtung sonstiges;Saugdüse;Werkstattausrüstung;Workshop Equipment;1;0;0
6969;Sauger, Zierleistenmontage;Suction Unit, trim fitting;Werkzeuge sonstiges;Sauger;Spezialwerkzeug, Universal;Special Tools, universal;1;0;0
6497;Saugersatz, Zierleistenmontage;Suction Set, trim fitting;Werkzeuge sonstiges;Saugersatz;Spezialwerkzeug, Universal;Special Tools, universal;1;0;0
6945;Saugheber;Siphon;Werkstattaus-/einrichtung sonstiges;Saugheber;Werkstattausrüstung;Workshop Equipment;1;0;0
2339;Saugheber, Bremsflüssigkeit;Siphon, brake fluid;Werkstattaus-/einrichtung sonstiges;Saugheber;Werkstattgeräte;Workshop Devices;1;0;0
6787;Saugheber, Werkzeugwagen;Siphon, tool trolley;Werkstattaus-/einrichtung sonstiges;Saugheber;Werkstattausrüstung;Workshop Equipment;1;0;0
3660;Sauglanze, Füll-/Entlüftungsgerät (Bremshydraulik);Suction Lance, filler/bleeder unit (brake hydraulics);Werkstattaus-/einrichtung sonstiges;Sauglanze;Werkstattgeräte;Workshop Devices;1;0;0
3158;Saugnapf, Befestigung-Caravanspiegel;Suction Disc, caravan mirror mounting;Zubehör sonstiges;Saugnapf;Zubehör, Universal;Accessories, universal;1;0;0
7474;Saugnapf, Einschleifwerkzeug;Suction Cup, grinding tool;Werkzeuge sonstiges;Saugnapf;Spezialwerkzeug, Universal;Special Tools, universal;1;0;0
9065;Saugnapf, Scheiben-Ablagetisch;Suction Cup, windscreen set-down table;Mittelkonsole;Saugnapf;Werkzeug, Universal;Tool, universal;1;0;0
8614;Saugnapf, Verkaufsschild;Suction Cup, for sale sign;Merchandising (kfzteile24);Saugnapf;Werbeartikel;Promotional Items;1;0;0
2401;Saugpumpe, Kompressor-Öl;Suction Pump, compressor oil;Klimaservice;Pumpe;Werkstattgeräte;Workshop Devices;1;0;0
5451;Saugrohr, Entsorgungstank;Suction Pipe, disposal tank;Werkstattaus-/einrichtung sonstiges;Saugrohr;Werkstattausrüstung;Workshop Equipment;1;0;0
859;Saugrohr, Luftversorgung;Intake Manifold, air supply;Gemischaufbereitung sonstiges;Rohr;Luftversorgung;Air Supply;0;0;0
594;Saugrohr, Ölpumpe;Suction Pipe, oil pump;Ölkreislauf;Rohr;Schmierung;Lubrication;0;0;0
7246;Saugrohr, Pumpsprühflasche;Suction Tube, pump spray can;Werkstattaus-/einrichtung sonstiges;Saugrohr;Werkstattausrüstung;Workshop Equipment;1;0;0
5445;Saugrohr, Schmierstofftank;Suction Pipe, lubricant tank;Werkstattaus-/einrichtung sonstiges;Saugrohr;Werkstattausrüstung;Workshop Equipment;1;0;0
5450;Saugrohr, Vorratstank;Suction Pipe, storage tank;Werkstattaus-/einrichtung sonstiges;Saugrohr;Werkstattausrüstung;Workshop Equipment;1;0;0
1415;Saugrohrmodul;Intake Manifold Module;Gemischaufbereitung sonstiges;Saugrohrmodul;Luftversorgung;Air Supply;0;0;0
7247;Saugrohrspitze, Pumpsprühflasche;Suction tube Tip, pump spray can;Werkstattaus-/einrichtung sonstiges;Saugrohrspitze;Werkstattausrüstung;Workshop Equipment;1;0;0
26018;Saugschlauch, Nass- / Trockensauger;suction hose, wet / dry cleaner;Werkstattaus-/einrichtung sonstiges;Saugschlauch;Werkstattausrüstung;Workshop Equipment;1;0;0
