EngineType;CarNr;CarMake;CarModel;K24-Kategorie;TD-Genart;TD-ArtNr;PDM-TD-ArtNr;TD-ArtBeschreibung;PDM-ArtID;K24-Nr;ImportVersionNo;Manufacturer:Link;Manufacturer:Link
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;JURATEK-JBS1137;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;3596
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;MASUMA-MS-2466;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;5071
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;MASUMA-MS-C2007;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;5071
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;OPENPARTS-BSA2223.00;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;3172
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;DENCKERMANN-B120168;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;3503
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;KAVOPARTS-KBS-7403;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;2450
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;FENOX-BP53161;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;2600
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;QUINTONHAZELL-BS1204;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;622
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;MASUMA-MS-2517;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;5071
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;NPS-N350N14;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;3271
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;DJPARTS-BS1424;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;3617
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;STELLOX-000 694-SX;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;3724
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;ZEKKERT-BK-4043;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;4317
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;TOMEXBRAKES-TX 22-24;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;4760
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;OPTIMAL-BB-7578;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;2081
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsbackensatz;STELLOX-000 484-SX;NULL;Bremsbackensatz;NULL;NULL;20210401;NULL;3724
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;NK-2122184;NULL;Bremssattel;NULL;NULL;20210401;NULL;2044
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;NK-2122186;NULL;Bremssattel;NULL;NULL;20210401;NULL;2044
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ABS-740532;NULL;Bremssattel;NULL;NULL;20210401;NULL;2408
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ELSTOCK-82-2497;NULL;Bremssattel;NULL;NULL;20210401;NULL;2505
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ELSTOCK-83-2497;NULL;Bremssattel;NULL;NULL;20210401;NULL;2505
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;KAWE-344820;NULL;Bremssattel;NULL;NULL;20210401;NULL;2719
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;KAWE-344821;NULL;Bremssattel;NULL;NULL;20210401;NULL;2719
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SBS-13012122184;NULL;Bremssattel;NULL;NULL;20210401;NULL;2743
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SBS-13012122186;NULL;Bremssattel;NULL;NULL;20210401;NULL;2743
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;TRISCAN-8170 344820;NULL;Bremssattel;NULL;NULL;20210401;NULL;1242
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;NK-2122185;NULL;Bremssattel;NULL;NULL;20210401;NULL;2044
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ERABENELUX-BC54820;NULL;Bremssattel;NULL;NULL;20210401;NULL;2503
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;KAWE-344822;NULL;Bremssattel;NULL;NULL;20210401;NULL;2719
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SBS-13012122185;NULL;Bremssattel;NULL;NULL;20210401;NULL;2743
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;DEPA-ET74822;NULL;Bremssattel;NULL;NULL;20210401;NULL;3164
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;DEPA-ET74823;NULL;Bremssattel;NULL;NULL;20210401;NULL;3164
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SNRA-1554069;NULL;Bremssattel;NULL;NULL;20210401;NULL;3224
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ATI-E4821;NULL;Bremssattel;NULL;NULL;20210401;NULL;3768
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ATI-E4823;NULL;Bremssattel;NULL;NULL;20210401;NULL;3768
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;EUROBRAKE-53012122186;NULL;Bremssattel;NULL;NULL;20210401;NULL;4110
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;MAXTECH-6658044;NULL;Bremssattel;NULL;NULL;20210401;NULL;4338
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;HERTHBUSSJAKOPARTS-J3211089;NULL;Bremssattel;NULL;NULL;20210401;NULL;613
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;HERTHBUSSJAKOPARTS-J3221093;NULL;Bremssattel;NULL;NULL;20210401;NULL;613
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BUDWEGCALIPER-344823;NULL;Bremssattel;NULL;NULL;20210401;NULL;1762
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ABS-740531;NULL;Bremssattel;NULL;NULL;20210401;NULL;2408
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ABS-740562;NULL;Bremssattel;NULL;NULL;20210401;NULL;2408
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;REMY-DC74820;NULL;Bremssattel;NULL;NULL;20210401;NULL;2487
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;REMY-DC74820;NULL;Bremssattel;NULL;NULL;20210401;NULL;2487
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ERABENELUX-BC54821;NULL;Bremssattel;NULL;NULL;20210401;NULL;2503
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ERABENELUX-BC64822;NULL;Bremssattel;NULL;NULL;20210401;NULL;2503
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;KAWE-344823;NULL;Bremssattel;NULL;NULL;20210401;NULL;2719
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;DASILVA-ET7847;NULL;Bremssattel;NULL;NULL;20210401;NULL;2945
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;DASILVA-ET7848;NULL;Bremssattel;NULL;NULL;20210401;NULL;2945
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;DEPA-ET74820;NULL;Bremssattel;NULL;NULL;20210401;NULL;3164
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;DEPA-ET74821;NULL;Bremssattel;NULL;NULL;20210401;NULL;3164
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;EAI-2165210;NULL;Bremssattel;NULL;NULL;20210401;NULL;2108
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;EAI-2554070;NULL;Bremssattel;NULL;NULL;20210401;NULL;2108
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;LAUBER-77.5396;NULL;Bremssattel;NULL;NULL;20210401;NULL;3594
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;LAUBER-77.5397;NULL;Bremssattel;NULL;NULL;20210401;NULL;3594
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;REEX-506-07412;NULL;Bremssattel;NULL;NULL;20210401;NULL;3634
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;DRI-3147920;NULL;Bremssattel;NULL;NULL;20210401;NULL;3301
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;DRI-4246920;NULL;Bremssattel;NULL;NULL;20210401;NULL;3301
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SHAFTEC-BC11510;NULL;Bremssattel;NULL;NULL;20210401;NULL;3737
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ATI-E4822;NULL;Bremssattel;NULL;NULL;20210401;NULL;3768
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;EUROBRAKE-53012122183;NULL;Bremssattel;NULL;NULL;20210401;NULL;4110
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SERA-3554069;NULL;Bremssattel;NULL;NULL;20210401;NULL;4153
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;MAXTECH-6431159;NULL;Bremssattel;NULL;NULL;20210401;NULL;4338
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;MAXTECH-6458045;NULL;Bremssattel;NULL;NULL;20210401;NULL;4338
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BENDIX-594272;NULL;Bremssattel;NULL;NULL;20210401;NULL;549
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BREMBO-F 56 176;NULL;Bremssattel;NULL;NULL;20210401;NULL;875
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BREMBO-F 56 178;NULL;Bremssattel;NULL;NULL;20210401;NULL;875
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BUDWEGCALIPER-344821;NULL;Bremssattel;NULL;NULL;20210401;NULL;1762
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BUDWEGCALIPER-344822;NULL;Bremssattel;NULL;NULL;20210401;NULL;1762
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;REMY-DC84822;NULL;Bremssattel;NULL;NULL;20210401;NULL;2487
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;REMY-DC84822;NULL;Bremssattel;NULL;NULL;20210401;NULL;2487
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;REMY-DC84823;NULL;Bremssattel;NULL;NULL;20210401;NULL;2487
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;REMY-DC84823;NULL;Bremssattel;NULL;NULL;20210401;NULL;2487
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ERABENELUX-BC64823;NULL;Bremssattel;NULL;NULL;20210401;NULL;2503
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ELSTOCK-86-2496;NULL;Bremssattel;NULL;NULL;20210401;NULL;2505
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ELSTOCK-87-2496;NULL;Bremssattel;NULL;NULL;20210401;NULL;2505
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SBS-13012122183;NULL;Bremssattel;NULL;NULL;20210401;NULL;2743
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;EAI-2165209;NULL;Bremssattel;NULL;NULL;20210401;NULL;2108
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;DRI-3247920;NULL;Bremssattel;NULL;NULL;20210401;NULL;3301
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SHAFTEC-BC11509;NULL;Bremssattel;NULL;NULL;20210401;NULL;3737
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;MAXTECH-6458044;NULL;Bremssattel;NULL;NULL;20210401;NULL;4338
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;MAXTECH-6631158;NULL;Bremssattel;NULL;NULL;20210401;NULL;4338
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;MAXTECH-6658045;NULL;Bremssattel;NULL;NULL;20210401;NULL;4338
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BENDIX-594271;NULL;Bremssattel;NULL;NULL;20210401;NULL;549
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;HERTHBUSSJAKOPARTS-J3221089;NULL;Bremssattel;NULL;NULL;20210401;NULL;613
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;4X4ESTANFI-PDF-50-163;NULL;Bremssattel;NULL;NULL;20210401;NULL;5239
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;TRISCAN-8170 344822;NULL;Bremssattel;NULL;NULL;20210401;NULL;1242
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;TRISCAN-8170 344823;NULL;Bremssattel;NULL;NULL;20210401;NULL;1242
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;4X4ESTANFI-PDF-50-166;NULL;Bremssattel;NULL;NULL;20210401;NULL;5239
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;NK-2122183;NULL;Bremssattel;NULL;NULL;20210401;NULL;2044
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ABS-740561;NULL;Bremssattel;NULL;NULL;20210401;NULL;2408
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;REMY-DC74821;NULL;Bremssattel;NULL;NULL;20210401;NULL;2487
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;REMY-DC74821;NULL;Bremssattel;NULL;NULL;20210401;NULL;2487
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;DASILVA-ET7843;NULL;Bremssattel;NULL;NULL;20210401;NULL;2945
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BRAKEENGINEERING-CA3468;NULL;Bremssattel;NULL;NULL;20210401;NULL;2592
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;REEX-506-07410;NULL;Bremssattel;NULL;NULL;20210401;NULL;3634
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;REEX-506-07413;NULL;Bremssattel;NULL;NULL;20210401;NULL;3634
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SHAFTEC-BC21510;NULL;Bremssattel;NULL;NULL;20210401;NULL;3737
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SERA-3165210;NULL;Bremssattel;NULL;NULL;20210401;NULL;4153
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;TMI-BR007411;NULL;Bremssattel;NULL;NULL;20210401;NULL;4196
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;TMI-BR007412;NULL;Bremssattel;NULL;NULL;20210401;NULL;4196
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;4X4ESTANFI-PDF-50-165;NULL;Bremssattel;NULL;NULL;20210401;NULL;5239
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;DASILVA-ET7844;NULL;Bremssattel;NULL;NULL;20210401;NULL;2945
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BRAKEENGINEERING-CA3446R;NULL;Bremssattel;NULL;NULL;20210401;NULL;2592
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SNRA-1165209;NULL;Bremssattel;NULL;NULL;20210401;NULL;3224
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;REEX-506-07411;NULL;Bremssattel;NULL;NULL;20210401;NULL;3634
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;DRI-4146920;NULL;Bremssattel;NULL;NULL;20210401;NULL;3301
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SHAFTEC-BC21509;NULL;Bremssattel;NULL;NULL;20210401;NULL;3737
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SERA-3554070;NULL;Bremssattel;NULL;NULL;20210401;NULL;4153
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;MAXTECH-6631159;NULL;Bremssattel;NULL;NULL;20210401;NULL;4338
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BENDIX-594270;NULL;Bremssattel;NULL;NULL;20210401;NULL;549
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BENDIX-594273;NULL;Bremssattel;NULL;NULL;20210401;NULL;549
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BREMBO-F 56 177;NULL;Bremssattel;NULL;NULL;20210401;NULL;875
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BREMBO-F 56 179;NULL;Bremssattel;NULL;NULL;20210401;NULL;875
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;TRISCAN-8170 344821;NULL;Bremssattel;NULL;NULL;20210401;NULL;1242
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BUDWEGCALIPER-344820;NULL;Bremssattel;NULL;NULL;20210401;NULL;1762
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BRAKEENGINEERING-CA3446;NULL;Bremssattel;NULL;NULL;20210401;NULL;2592
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;BRAKEENGINEERING-CA3468R;NULL;Bremssattel;NULL;NULL;20210401;NULL;2592
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;EAI-2554069;NULL;Bremssattel;NULL;NULL;20210401;NULL;2108
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SNRA-1165210;NULL;Bremssattel;NULL;NULL;20210401;NULL;3224
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SNRA-1554070;NULL;Bremssattel;NULL;NULL;20210401;NULL;3224
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;LAUBER-77.5394;NULL;Bremssattel;NULL;NULL;20210401;NULL;3594
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;LAUBER-77.5395;NULL;Bremssattel;NULL;NULL;20210401;NULL;3594
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;ATI-E4820;NULL;Bremssattel;NULL;NULL;20210401;NULL;3768
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;EUROBRAKE-53012122184;NULL;Bremssattel;NULL;NULL;20210401;NULL;4110
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;EUROBRAKE-53012122185;NULL;Bremssattel;NULL;NULL;20210401;NULL;4110
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;SERA-3165209;NULL;Bremssattel;NULL;NULL;20210401;NULL;4153
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;TMI-BR007410;NULL;Bremssattel;NULL;NULL;20210401;NULL;4196
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;TMI-BR007413;NULL;Bremssattel;NULL;NULL;20210401;NULL;4196
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;MAXTECH-6431158;NULL;Bremssattel;NULL;NULL;20210401;NULL;4338
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;HERTHBUSSJAKOPARTS-J3211093;NULL;Bremssattel;NULL;NULL;20210401;NULL;613
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremssattel;4X4ESTANFI-PDF-50-164;NULL;Bremssattel;NULL;NULL;20210401;NULL;5239
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;JAPKO-61158C;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;3412
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;QUARO-QD7633;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;4172
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;KEYPARTS-KBD4368;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;4270
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;FEBIBILSTEIN-108686;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;797
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;FEBIBILSTEIN-44119;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;797
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;MEYLE-36-15 523 0050/PD;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;2136
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;KAVOPARTS-BR-6783-C;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;2450
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;COMLINE-AND6050;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;3242
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;CHAMPION-562280CH;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;543
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;APECBRAKING-DSK2330;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;2593
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;APECBRAKING-DSK3052;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;2593
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;APECBRAKING-SDK6793;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;2593
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;MOTAQUIP-LVBE335Z;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;3268
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;VILLAR-628.2877;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;2880
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;VILLAR-628.2878;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;2880
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;ASAM-71302;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;3699
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;ROTINGER-RT 20785;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;3866
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;ROTINGER-RT 20785-GL T6;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;3866
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;ROTINGER-RT 21689;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;3866
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;ROTINGER-RT 21689-GL T3;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;3866
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;BORGBECK-BBD4368;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;1847
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;EUROBRAKE-5815312290;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;4110
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;MDR-MFD-2167;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;4113
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;QUARO-QD5724;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;4172
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;JURID-563120JC;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;548
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;BSF-11924V;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;3642
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;FEBIBILSTEIN-108392;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;797
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;METELLI-23-0797C;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;1941
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;NK-202285;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;2044
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;NK-202285;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;2044
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;SWAG-33 10 2517;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;1241
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;SWAG-60 94 4119;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;1241
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;ICER-78BD2071-2;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;2196
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;TRW-DF6786;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;798
Elektromotor;650;NISSAN;LEAF (ZE0);Bremsanlage;Bremsscheibe;DENCKERMANN-B130427;NULL;Bremsscheibe;NULL;NULL;20210401;NULL;3503
